"id","wbn","length","width","height","weight","volume","real_volume","mode","created_at_utc","created_at_ist"
4951,"46568010066916","17.8","11.9","6.8","90.0","770.708","1440.253","semi","2026-01-28T10:50:13.381Z","28-01-2026 16:20:13"
4950,"46568010067981","18.5","17.7","4.7","150.0","958.054","1551.380","semi","2026-01-28T10:50:06.341Z","28-01-2026 16:20:06"
4949,"1490826574966993","19.6","13.4","5.7","80.00","893.386","1489.613","semi","2026-01-28T10:50:01.438Z","28-01-2026 16:20:01"
4948,"46568010066710","17.7","13.2","5.7","150.0","759.587","1342.296","semi","2026-01-28T10:49:55.550Z","28-01-2026 16:19:55"
4947,"152980550925035","18.9","12.6","6.4","50.0","917.333","1526.779","semi","2026-01-28T10:49:50.987Z","28-01-2026 16:19:50"
4946,"47383710098991","16.5","12.8","6.2","50.0","751.078","1316.459","semi","2026-01-28T10:49:45.122Z","28-01-2026 16:19:45"
4945,"152980550925035","14.3","13.4","1.8","50.0","197.315","340.240","semi","2026-01-28T10:49:38.107Z","28-01-2026 16:19:38"
4944,"1490826568361830","18.9","16.1","5.3","20.0","914.948","1620.817","semi","2026-01-28T10:49:33.504Z","28-01-2026 16:19:33"
4943,"1490826585934000","12.3","12.1","5.8","90.0","474.728","864.742","semi","2026-01-28T10:49:29.991Z","28-01-2026 16:19:29"
4942,"1490826541540652","15.0","11.1","5.7","150.0","740.298","955.237","semi","2026-01-28T10:49:25.013Z","28-01-2026 16:19:25"
4941,"1490826591997934","15.1","13.9","5.4","110.0","753.819","1135.001","semi","2026-01-28T10:49:20.993Z","28-01-2026 16:19:20"
4940,"1490826541388785","19.7","17.8","6.8","160.0","1482.482","2377.676","semi","2026-01-28T10:49:17.794Z","28-01-2026 16:19:17"
4939,"46568010063243","18.3","14.0","6.2","150.0","861.413","1580.189","semi","2026-01-28T10:49:13.406Z","28-01-2026 16:19:13"
4938,"47383710092853","15.5","9.4","4.1","140.0","464.749","592.720","semi","2026-01-28T10:49:09.670Z","28-01-2026 16:19:09"
4937,"34323019496583","13.7","10.9","5.4","150.0","607.301","807.884","semi","2026-01-28T10:49:06.384Z","28-01-2026 16:19:06"
4936,"46568010066964","17.5","13.1","6.2","290.0","807.526","1431.587","semi","2026-01-28T10:49:03.358Z","28-01-2026 16:19:03"
4935,"46568010067141","20.2","18.7","7.2","150.0","1459.793","2724.440","semi","2026-01-28T10:48:59.573Z","28-01-2026 16:18:59"
4934,"47383710099186","14.7","10.8","5.1","190.0","737.149","813.640","semi","2026-01-28T10:48:53.528Z","28-01-2026 16:18:53"
4933,"1490826535560401","11.3","7.5","12.4","130.0","605.432","1047.751","semi","2026-01-28T10:48:48.373Z","28-01-2026 16:18:48"
4932,"1490826576795511","12.9","11.0","6.2","60.00","699.932","874.403","semi","2026-01-28T10:48:39.390Z","28-01-2026 16:18:39"
4931,"1490826576795441","16.4","15.1","6.0","60.0","898.203","1493.666","semi","2026-01-28T10:48:26.181Z","28-01-2026 16:18:26"
4930,"1490826541388273","18.5","12.6","4.5","160.0","691.185","1051.937","semi","2026-01-28T10:48:20.050Z","28-01-2026 16:18:20"
4929,"13409617238046","14.0","8.7","3.5","80.0","368.396","425.986","semi","2026-01-28T10:48:14.364Z","28-01-2026 16:18:14"
4928,"1490826585672760","17.5","15.5","8.2","90.0","1580.185","2224.119","semi","2026-01-28T10:48:09.473Z","28-01-2026 16:18:09"
4927,"46568010068482","18.8","13.4","5.4","140.0","819.363","1364.904","semi","2026-01-28T10:48:03.402Z","28-01-2026 16:18:03"
4926,"46568010069985","18.4","11.8","5.9","120.0","790.004","1284.235","semi","2026-01-28T10:47:58.158Z","28-01-2026 16:17:58"
4925,"46568010069182","18.4","11.8","5.9","110.0","790.004","1284.235","semi","2026-01-28T10:47:38.822Z","28-01-2026 16:17:38"
4924,"1490826598315036","14.5","7.8","4.0","340.0","203.426","447.376","semi","2026-01-28T10:02:27.217Z","28-01-2026 15:32:27"
4923,"1490826598578564","21.8","17.8","4.2","30.0.0","1070.066","1636.741","semi","2026-01-28T10:00:29.225Z","28-01-2026 15:30:29"
4922,"1490826588878491","10.1","9.8","4.3","180.0","387.647","434.668","semi","2026-01-28T10:00:21.615Z","28-01-2026 15:30:21"
4921,"33808515764452","18.0","7.2","3.2","70.0","204.296","416.306","semi","2026-01-28T10:00:15.243Z","28-01-2026 15:30:15"
4920,"1490826599578956","11.2","10.8","7.0","90.000","617.081","849.651","semi","2026-01-28T10:00:12.150Z","28-01-2026 15:30:12"
4919,"1490826591075533","14.7","14.2","5.2","80.0","421.171","1085.567","semi","2026-01-28T10:00:01.514Z","28-01-2026 15:30:01"
4918,"44031710002236","16.1","15.3","2.7","60.0","301.567","670.576","semi","2026-01-28T09:59:55.356Z","28-01-2026 15:29:55"
4917,"1490826556995554","41.3","12.6","4.0","40.0","1217.076","2063.951","semi","2026-01-28T09:59:51.619Z","28-01-2026 15:29:51"
4916,"1490826580107771","41.3","12.6","4.0","180.00","1217.076","2063.951","semi","2026-01-28T09:59:47.058Z","28-01-2026 15:29:47"
4915,"1490826562329602","17.9","8.1","3.4","250.0","350.940","498.654","semi","2026-01-28T09:59:32.937Z","28-01-2026 15:29:32"
4914,"2535229797841","12.6","12.1","4.5","140.0","480.827","682.802","semi","2026-01-28T09:59:28.484Z","28-01-2026 15:29:28"
4913,"1490826541927656","20.9","18.8","7.2","300.0","1596.685","2843.297","semi","2026-01-28T09:59:24.373Z","28-01-2026 15:29:24"
4912,"47383710096795","25.8","12.7","5.5","300.0","812.777","1797.668","semi","2026-01-28T09:59:19.136Z","28-01-2026 15:29:19"
4911,"1490826542506475","46.4","18.3","5.2","160.000","1962.720","4444.457","semi","2026-01-28T09:59:12.813Z","28-01-2026 15:29:12"
4910,"1490826572911981","30.2","28.8","3.5","150.0","2032.965","3021.502","semi","2026-01-28T09:59:02.801Z","28-01-2026 15:29:02"
4909,"27895710996855","21.3","19.5","4.7","160.0","1230.402","1962.412","semi","2026-01-28T09:58:56.544Z","28-01-2026 15:28:56"
4908,"1490826526661986","34.5","27.6","9.6","70.0","8329.422","9155.610","semi","2026-01-28T09:58:47.181Z","28-01-2026 15:28:47"
4907,"86449U6969723","34.5","27.6","9.6","1730.0","8329.422","9155.610","semi","2026-01-28T09:58:41.884Z","28-01-2026 15:28:41"
4906,"21025853597831","22.3","22.3","3.7","90.0","1097.717","1845.506","semi","2026-01-28T09:28:18.114Z","28-01-2026 14:58:18"
4905,"142285174962630","17.3","14.0","3.2","150.0","509.327","785.618","semi","2026-01-28T09:27:59.729Z","28-01-2026 14:57:59"
4904,"1490826601855511","19.4","14.8","2.2","60.0","395.304","642.173","semi","2026-01-28T09:27:55.462Z","28-01-2026 14:57:55"
4903,"1490826528239672","15.3","13.4","5.6","40.0","662.767","1139.852","semi","2026-01-28T09:27:50.810Z","28-01-2026 14:57:50"
4902,"4485031000419624","13.3","10.3","6.7","50.0","659.780","915.695","semi","2026-01-28T09:27:45.656Z","28-01-2026 14:57:45"
4901,"1490826474045182","25.0","23.6","2.7","170.0","708.434","1605.422","semi","2026-01-28T09:27:26.763Z","28-01-2026 14:57:26"
4900,"1490826589336394","19.0","14.6","2.7","130.0","400.431","757.655","semi","2026-01-28T09:27:21.644Z","28-01-2026 14:57:21"
4899,"1490826576080030","18.6","12.5","4.7","30.0","621.643","1092.190","semi","2026-01-28T09:27:18.050Z","28-01-2026 14:57:18"
4898,"1490826578162250","28.4","25.0","3.2","80.0","1349.840","2286.041","semi","2026-01-28T09:27:13.618Z","28-01-2026 14:57:13"
4897,"284931123459032","15.7","11.5","3.6","100.0","392.720","651.714","semi","2026-01-28T09:27:09.247Z","28-01-2026 14:57:09"
4896,"1490826542804675","22.0","17.5","7.8","40.0","1877.564","2998.723","semi","2026-01-28T09:27:04.336Z","28-01-2026 14:57:04"
4895,"44547810034705","22.6","14.5","3.9","100.0","1106.509","1277.258","semi","2026-01-28T09:26:59.662Z","28-01-2026 14:56:59"
4894,"22751811285314","17.9","12.5","6.6","800.0","943.101","1484.280","semi","2026-01-28T09:26:40.462Z","28-01-2026 14:56:40"
4893,"46568010068235","18.9","12.8","5.5","60.0","773.435","1321.738","semi","2026-01-28T09:26:36.241Z","28-01-2026 14:56:36"
4892,"KD1770","20.9","17.6","8.2","50.00","1678.992","3004.180","semi","2026-01-28T09:26:31.320Z","28-01-2026 14:56:31"
4891,"44547810034705","20.7","18.6","8.7","100.0","2377.861","3368.607","semi","2026-01-28T09:26:25.853Z","28-01-2026 14:56:25"
4890,"1490826599151201","14.7","13.2","1.8","360.0","217.659","345.760","semi","2026-01-28T09:26:16.969Z","28-01-2026 14:56:16"
4889,"1490826556995926","19.6","18.5","3.7","40.0","835.017","1349.436","semi","2026-01-28T09:26:12.404Z","28-01-2026 14:56:12"
4888,"1490826575671506","20.1","19.7","3.2","90.0","754.496","1277.885","semi","2026-01-28T09:26:08.693Z","28-01-2026 14:56:08"
4887,"1490826541353833","21.2","15.7","7.6","190.0","1360.351","2518.271","semi","2026-01-28T09:26:05.138Z","28-01-2026 14:56:05"
4886,"14519135316071","19.9","17.3","4.2","90.00","936.956","1452.855","semi","2026-01-28T09:26:00.906Z","28-01-2026 14:56:00"
4885,"1490826502631104","25.8","18.4","1.5","120.0","495.698","705.138","semi","2026-01-28T09:25:43.999Z","28-01-2026 14:55:43"
4884,"1490826576036243","15.8","10.9","1.9","110.0","250.072","328.179","semi","2026-01-28T09:25:40.506Z","28-01-2026 14:55:40"
4883,"1490826541921076","17.3","14.5","1.8","60.0","292.655","450.312","semi","2026-01-28T09:25:36.723Z","28-01-2026 14:55:36"
4882,"1490826574723566","24.1","17.7","6.9","30.0","1866.890","2933.196","semi","2026-01-28T09:25:32.545Z","28-01-2026 14:55:32"
4881,"44547810034716","15.7","15.3","3.2","140.0","423.058","775.093","semi","2026-01-28T09:25:28.448Z","28-01-2026 14:55:28"
4880,"1490826525995811","18.7","17.6","6.9","80.0","1563.031","2281.618","semi","2026-01-28T09:25:24.027Z","28-01-2026 14:55:24"
4879,"1490826557534506","17.3","9.7","5.3","200.0","754.154","891.631","semi","2026-01-28T09:25:19.990Z","28-01-2026 14:55:19"
4878,"1490826584647083","17.9","14.7","3.2","210.0","534.717","847.762","semi","2026-01-28T09:25:15.887Z","28-01-2026 14:55:15"
4877,"1490826594671341","26.3","21.9","4.3","40.0","1617.012","2484.441","semi","2026-01-28T09:25:12.268Z","28-01-2026 14:55:12"
4876,"1490826597102474","16.3","14.9","6.3","260.0","1394.932","1516.678","semi","2026-01-28T09:25:07.120Z","28-01-2026 14:55:07"
4875,"1490826550737635","20.9","18.5","5.2","280.0","1056.925","2025.226","semi","2026-01-28T09:24:30.455Z","28-01-2026 14:54:30"
4874,"1490826613745232","45.9","21.6","7.3","120.0","4634.479","7252.626","semi","2026-01-28T09:24:23.396Z","28-01-2026 14:54:23"
4873,"1490826572860144","22.4","11.4","29.5","840.0","3393.642","7531.157","semi","2026-01-28T09:24:16.915Z","28-01-2026 14:54:16"
4872,"1490826525831650","22.6","20.9","4.2","180.0","1207.651","1988.901","semi","2026-01-28T09:24:12.957Z","28-01-2026 14:54:12"
4871,"1490826589891435","26.6","22.2","2.7","250.0","1071.576","1610.758","semi","2026-01-28T09:24:07.615Z","28-01-2026 14:54:07"
4870,"1490826599467321","22.0","22.0","3.7","250.0","1289.719","1801.453","semi","2026-01-28T09:24:02.591Z","28-01-2026 14:54:02"
4869,"142285175233736","23.6","21.4","8.0","140.0","2842.077","4045.093","semi","2026-01-28T09:23:58.550Z","28-01-2026 14:53:58"
4868,"1490826590830916","32.5","28.1","6.6","490.0","3947.258","6057.244","semi","2026-01-28T09:23:53.844Z","28-01-2026 14:53:53"
4867,"1490826524055562","23.9","20.8","7.1","440.0","2495.203","3548.734","semi","2026-01-28T09:23:48.701Z","28-01-2026 14:53:48"
4866,"1490826541343112","22.3","22.1","7.9","570.0","2458.876","3878.697","semi","2026-01-28T09:23:42.306Z","28-01-2026 14:53:42"
4865,"1490826572962484","19.7","15.5","6.8","330.0","1616.391","2077.757","semi","2026-01-28T09:23:37.046Z","28-01-2026 14:53:37"
4864,"1490826573134894","27.4","23.8","3.8","400.0","1576.371","2500.253","semi","2026-01-28T09:23:31.167Z","28-01-2026 14:53:31"
4863,"1490826525048486","19.9","14.7","6.6","170.0","1538.510","1937.345","semi","2026-01-28T09:22:39.527Z","28-01-2026 14:52:39"
4862,"1490826573134894","23.2","22.2","8.2","400.0","2497.522","4237.522","semi","2026-01-28T09:22:34.861Z","28-01-2026 14:52:34"
4861,"1490826572962484","25.4","20.0","8.7","330.0","3205.465","4439.147","semi","2026-01-28T09:22:30.684Z","28-01-2026 14:52:30"
4860,"1490826577094643","34.9","29.7","3.0","520.0","1467.546","3087.438","semi","2026-01-28T09:22:25.896Z","28-01-2026 14:52:25"
4859,"11259152677146","19.6","18.3","3.2","220.0","730.455","1156.831","semi","2026-01-28T09:22:20.639Z","28-01-2026 14:52:20"
4858,"7269564143085","17.7","14.0","4.5","30.0","616.868","1112.396","semi","2026-01-28T09:22:16.899Z","28-01-2026 14:52:16"
4857,"1490826600857786","15.6","14.9","5.5","70.0","807.332","1275.599","semi","2026-01-28T09:22:09.511Z","28-01-2026 14:52:09"
4856,"44172610377392","28.5","20.7","12.8","50.0","4020.841","7524.871","semi","2026-01-28T09:21:56.755Z","28-01-2026 14:51:56"
4855,"1490826582869186","16.9","14.5","4.2","230.0","443.412","1030.319","semi","2026-01-28T09:21:52.854Z","28-01-2026 14:51:52"
4854,"1490826586878300","14.2","12.2","5.4","70.00","520.266","931.658","semi","2026-01-28T09:21:48.293Z","28-01-2026 14:51:48"
4853,"34323019644950","38.7","24.4","12.5","140.0","7956.900","11762.641","semi","2026-01-28T09:21:42.102Z","28-01-2026 14:51:42"
4852,"20736017811554","24.2","23.9","2.7","750.0","1076.032","1574.013","semi","2026-01-28T09:21:32.566Z","28-01-2026 14:51:32"
4851,"1490826599033833","25.9","21.8","7.6","660.0","2943.850","4315.720","semi","2026-01-28T09:21:25.731Z","28-01-2026 14:51:25"
4850,"1490826558121390","29.6","25.1","4.5","300.0","2133.740","3325.872","semi","2026-01-28T09:21:21.759Z","28-01-2026 14:51:21"
4849,"1490826555574510","19.1","14.7","5.9","100.0","1208.258","1644.228","semi","2026-01-28T09:21:16.162Z","28-01-2026 14:51:16"
4848,"38261510926365","19.3","11.7","12.0","200.0","2594.324","2688.526","semi","2026-01-28T09:21:12.988Z","28-01-2026 14:51:12"
4847,"2535229173371","18.3","18.0","4.2","560.0","931.141","1393.274","semi","2026-01-28T09:21:09.561Z","28-01-2026 14:51:09"
4846,"1490826534806383","19.8","17.8","6.0","100.0","1427.348","2124.191","semi","2026-01-28T09:21:04.284Z","28-01-2026 14:51:04"
4845,"1490826564154771","18.8","9.2","9.8","170.0","1513.717","1688.457","semi","2026-01-28T09:21:00.593Z","28-01-2026 14:51:00"
4844,"48338810013801","16.3","13.1","3.8","210.0","477.701","805.901","semi","2026-01-28T09:20:54.700Z","28-01-2026 14:50:54"
4843,"1490826575696931","15.1","11.9","5.1","70.0","828.690","911.490","semi","2026-01-28T09:20:51.719Z","28-01-2026 14:50:51"
4842,"1490826519507684","13.0","10.2","3.8","120.0","433.513","503.750","semi","2026-01-28T09:20:47.573Z","28-01-2026 14:50:47"
4841,"5662089472153","19.2","11.8","4.2","100.0","395.837","962.446","semi","2026-01-28T09:20:43.873Z","28-01-2026 14:50:43"
4840,"1490826586878300","17.9","9.1","9.8","70.0","1458.921","1597.202","semi","2026-01-28T09:15:48.513Z","28-01-2026 14:45:48"
4839,"48338810013801","21.0","11.4","12.2","210.0","2659.302","2919.159","semi","2026-01-28T09:15:37.543Z","28-01-2026 14:45:37"
4838,"2535229173371","27.1","22.5","7.3","560.0","2957.759","4447.012","semi","2026-01-28T09:14:10.377Z","28-01-2026 14:44:10"
4837,"1490826558121390","36.8","23.2","13.0","310.0","8257.377","11071.314","semi","2026-01-28T09:14:05.786Z","28-01-2026 14:44:05"
4836,"20736017811554","34.3","27.7","9.6","740.0","8245.347","9150.589","semi","2026-01-28T09:14:01.651Z","28-01-2026 14:44:01"
4835,"938382517","24.3","12.1","12.7","1740.0","3303.911","3733.253","semi","2026-01-28T09:13:52.431Z","28-01-2026 14:43:52"
4834,"48815510000313","16.2","14.1","6.5","860.0","749.390","1489.356","semi","2026-01-28T09:13:37.810Z","28-01-2026 14:43:37"
4833,"44172610377392","16.7","13.4","5.5","50.0","567.956","1224.147","semi","2026-01-28T09:13:32.235Z","28-01-2026 14:43:32"
4832,"1490826600857786","16.7","8.7","7.8","70.0","737.722","1129.766","semi","2026-01-28T09:13:25.110Z","28-01-2026 14:43:25"
4831,"7269563842004","16.2","14.5","5.8","120.0","754.907","1368.956","semi","2026-01-28T09:12:40.212Z","28-01-2026 14:42:40"
4830,"44172610377985","19.5","18.0","6.1","50.0","1413.861","2153.084","semi","2026-01-28T09:12:35.722Z","28-01-2026 14:42:35"
4829,"1490826564154771","19.1","18.1","6.9","170.0","1592.905","2388.726","semi","2026-01-28T09:12:29.194Z","28-01-2026 14:42:29"
4828,"1490826557534506","18.6","18.2","4.5","200.0","998.215","1510.074","semi","2026-01-28T09:12:25.221Z","28-01-2026 14:42:25"
4827,"1490826534806383","12.5","10.3","3.6","100.0","412.655","463.648","semi","2026-01-28T09:12:21.617Z","28-01-2026 14:42:21"
4826,"5662089472153","13.8","12.4","5.6","100.0","540.731","955.057","semi","2026-01-28T09:12:18.397Z","28-01-2026 14:42:18"
4825,"34323019644950","20.9","13.7","3.5","130.0","504.914","994.916","semi","2026-01-28T09:12:14.842Z","28-01-2026 14:42:14"
4824,"1490826564427174","15.2","10.4","3.0","40.0","232.546","469.442","semi","2026-01-28T09:12:07.099Z","28-01-2026 14:42:07"
4823,"1490826570610753","20.1","15.8","6.4","20.00","1373.743","2021.485","semi","2026-01-28T09:12:02.840Z","28-01-2026 14:42:02"
4822,"1490826583551594","13.2","7.5","5.8","200.0","513.118","573.152","semi","2026-01-28T09:11:59.478Z","28-01-2026 14:41:59"
4821,"13624628459254","15.2","12.0","5.0","140.0","735.901","922.078","semi","2026-01-28T09:11:54.106Z","28-01-2026 14:41:54"
4820,"1490826519507684","40.9","12.1","4.0","110.0","1216.938","1973.882","semi","2026-01-28T09:11:42.656Z","28-01-2026 14:41:42"
4819,"1490826580107771","19.0","14.9","5.9","170.0","1238.947","1664.814","semi","2026-01-28T09:11:15.519Z","28-01-2026 14:41:15"
4818,"38261510926365","24.7","24.0","2.7","190.0","1111.927","1617.024","semi","2026-01-28T09:11:11.486Z","28-01-2026 14:41:11"
4817,"1490826599033833","21.6","15.1","3.8","650.0","1094.059","1246.032","semi","2026-01-28T09:11:07.947Z","28-01-2026 14:41:07"
4816,"22751811285314","29.3","24.6","4.2","770.0","2123.058","3038.280","semi","2026-01-28T09:11:04.075Z","28-01-2026 14:41:04"
4815,"1490826555574510","14.9","12.1","5.0","70.0","829.933","898.452","semi","2026-01-28T09:10:59.907Z","28-01-2026 14:40:59"
4814,"1490826519675150","16.8","12.6","5.0","80.0","570.099","1051.634","semi","2026-01-28T09:10:55.861Z","28-01-2026 14:40:55"
4813,"1490826575696931","20.9","20.1","3.7","50.0","848.930","1560.777","semi","2026-01-28T09:10:51.779Z","28-01-2026 14:40:51"
4812,"1490826541353833","15.6","10.2","1.8","160.0","216.224","289.567","semi","2026-01-28T09:08:27.695Z","28-01-2026 14:38:27"
4811,"1490826541921076","15.4","12.3","3.2","40.0","351.412","602.049","semi","2026-01-28T09:08:23.040Z","28-01-2026 14:38:23"
4810,"1490826573684000","21.8","18.1","7.1","20.0","1700.265","2784.861","semi","2026-01-28T09:08:17.831Z","28-01-2026 14:38:17"
4809,"4738371009679574","12.6","9.6","1.8","290.00","178.045","218.904","semi","2026-01-28T09:08:14.039Z","28-01-2026 14:38:14"
4808,"1490826517202713","17.4","14.2","3.2","","475.902","793.747","semi","2026-01-28T09:07:57.026Z","28-01-2026 14:37:57"
4807,"1490826601855511","17.4","14.2","3.2","30.00","475.902","793.747","semi","2026-01-28T09:07:52.678Z","28-01-2026 14:37:52"
4806,"1490826562329602","21.1","12.7","3.5","230.0","429.821","927.969","semi","2026-01-28T09:07:47.311Z","28-01-2026 14:37:47"
4805,"1490826528239425","17.8","14.3","3.7","","601.465","947.144","semi","2026-01-28T09:07:41.938Z","28-01-2026 14:37:41"
4804,"1490826573171154","18.9","16.8","5.9","","1210.289","1886.965","semi","2026-01-28T09:07:35.836Z","28-01-2026 14:37:35"
4803,"1490826573200241","18.6","17.7","4.4","360.0","988.063","1457.073","semi","2026-01-28T09:07:30.472Z","28-01-2026 14:37:30"
4802,"1490826555983800","16.7","15.9","2.5","150.0","301.515","658.628","semi","2026-01-28T09:07:26.587Z","28-01-2026 14:37:26"
4801,"1490826545131895","18.6","14.5","3.0","","437.943","803.346","semi","2026-01-28T09:07:20.794Z","28-01-2026 14:37:20"
4800,"1490826528238703","16.9","15.0","3.2","40.0","421.572","818.106","semi","2026-01-28T09:07:15.599Z","28-01-2026 14:37:15"
4799,"1490826535256100","15.0","10.3","4.9","30.0","455.465","753.837","semi","2026-01-28T09:07:09.567Z","28-01-2026 14:37:09"
